circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude
Andhra Pradesh Circle,Vijayawada Region,Bhimavaram Division,Peda amiram B.O,534204,BO,Delivery,WEST GODAVARI,ANDHRA PRADESH,16.54689,81.483225
Andhra Pradesh Circle,Vijayawada Region,Gudivada Division,Amudalapalli B.O,521312,BO,Delivery,Eluru,ANDHRA PRADESH,16.51,80.9
Andhra Pradesh Circle,Vijayawada Region,Guntur Division,Vengalayapalem B.O,522005,BO,Delivery,GUNTUR,ANDHRA PRADESH,16.287419,80.370737
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Forebey Dam Camp B.O,533348,BO,Delivery,Alluri Sitharama Raju,ANDHRA PRADESH,17.929636,81.799206
Telangana Circle,Hyderabad Region,Khammam Division,Mallaram B.O,507169,BO,Delivery,KHAMMAM,TELANGANA,18.0609794,80.6857373
Telangana Circle,Hyderabad Region,Khammam Division,Abbugudem B.O,507316,BO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.26235,80.69135
Andhra Pradesh Circle,Vijayawada Region,Machilipatnam Division,Jakkamcherla B.O,521332,BO,Delivery,KRISHNA,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Inumella B.O,522661,BO,Delivery,Palnadu,ANDHRA PRADESH,16.2884,79.8333
Andhra Pradesh Circle,Vijayawada Region,Narasaraopet Division,Chirumamilla B.O,522234,BO,Delivery,Palnadu,ANDHRA PRADESH,16.2166,80.1913
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Chinagumpalle B.O,523181,BO,Delivery,Bapatla,ANDHRA PRADESH,15.729619,80.226005
Andhra Pradesh Circle,Vijayawada Region,Prakasam Division,Bodawada B.O,523114,BO,Delivery,PRAKASAM,ANDHRA PRADESH,15.073657,79.611088
Andhra Pradesh Circle,Vijayawada Region,Tadepalligudem Division,D.Gopavaram B.O,534195,BO,Delivery,Eluru,ANDHRA PRADESH,16.7428399,81.3764227
Andhra Pradesh Circle,Vijayawada Region,Tenali Division,Moparru B.O,522312,BO,Delivery,Bapatla,ANDHRA PRADESH,NA,NA
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Gudavalli B.O,521104,BO,Delivery,NTR,ANDHRA PRADESH,16.510455,80.747548
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Chodavaram B.O,521139,BO,Delivery,KRISHNA,ANDHRA PRADESH,16.431084,80.698929
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Enikepadu B.O,521108,BO,Delivery,NTR,ANDHRA PRADESH,16.510915,80.701
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Pedapulipaka B.O,521134,BO,Delivery,KRISHNA,ANDHRA PRADESH,16.461945,80.687095
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Savaragudem B.O,521107,BO,Delivery,KRISHNA,ANDHRA PRADESH,16.536196,80.727569
Andhra Pradesh Circle,Vijayawada Region,Vijayawada Division,Rayanapadu B.O,521241,BO,Delivery,KRISHNA,ANDHRA PRADESH,16.571347,80.568626
Andhra Pradesh Circle,Visakhapatnam Region,Amalapuram Division,Lolla B.O,533237,BO,Delivery,Konaseema,ANDHRA PRADESH,NA,NA
Bihar Circle,East Region Bhagalpur,Nawadha Division,Barasolapur BO,805101,BO,Delivery,NAWADA,BIHAR,24.840679,85.465938
Telangana Circle,Hyderabad City Region,Medak Division,Akkenapally B.O,502280,BO,Delivery,SIDDIPET,TELANGANA,18.079806,79.066944
Telangana Circle,Hyderabad Region,Peddapalli Division,Peddampet B.O,505208,BO,Delivery,PEDDAPALLI,TELANGANA,18.7999698,79.4374522
Assam Circle,Dibrugarh Region,Sibsagar Division,Dapathar B.O,785602,BO,Delivery,GOLAGHAT,ASSAM,26.2813,93.884
Assam Circle,Dibrugarh Region,Sibsagar Division,Borjan B.O,785610,BO,Delivery,GOLAGHAT,ASSAM,26.2739,94.012
Assam Circle,Dibrugarh Region,Sibsagar Division,Chalihagaon B.O,785004,BO,Delivery,JORHAT,ASSAM,26.6294,93.4028
Assam Circle,Dibrugarh Region,Sibsagar Division,Nagajanka B.O,785634,BO,Delivery,JORHAT,ASSAM,26.7580278,94.2100556
Assam Circle,Dibrugarh Region,Tinsukia Division,Santipur B.O,786150,BO,Delivery,TINSUKIA,ASSAM,27.53,95.49
Assam Circle,Dibrugarh Region,Tinsukia Division,Borgaon B.O,786170,BO,Delivery,TINSUKIA,ASSAM,27.48,95.43
Assam Circle,DivReportingCircle,Goalpara Division,Barkona B.O,783131,BO,Delivery,SOUTH SALMARA MANCACHAR,ASSAM,NA,NA
Assam Circle,DivReportingCircle,Goalpara Division,Binnyakhata B.O,783336,BO,Delivery,KOKRAJHAR,ASSAM,26.432886,90.059822
Assam Circle,DivReportingCircle,Goalpara Division,Grahampur B.O,783333,BO,Delivery,KOKRAJHAR,ASSAM,26.351465,89.885592
Assam Circle,DivReportingCircle,Goalpara Division,Mainaguri B.O,783354,BO,Delivery,KOKRAJHAR,ASSAM,26.150632,90.090892
Assam Circle,DivReportingCircle,Guwahati Division,Japorigog B.O,781005,BO,Delivery,KAMRUP METRO,ASSAM,26.15058,91.7848
Assam Circle,DivReportingCircle,Guwahati Division,Panikhaiti B.O,781026,BO,Delivery,KAMRUP METRO,ASSAM,26.18054,91.82509
Assam Circle,DivReportingCircle,Cachar Division,Lamajuar B.O,788701,BO,Delivery,KARIMGANJ,ASSAM,24.55,92.82
Assam Circle,DivReportingCircle,Cachar Division,Nayagram B.O,788709,BO,Delivery,KARIMGANJ,ASSAM,24.87,92.35
Assam Circle,DivReportingCircle,Cachar Division,Digar Srikona B.O,788026,BO,Delivery,CACHAR,ASSAM,24.83,92.73
Assam Circle,DivReportingCircle,Darrang Division,Manijharni B.O,784502,BO,Delivery,SONITPUR,ASSAM,26.7455,92.7375
Assam Circle,DivReportingCircle,Darrang Division,Singitoli B.O,784025,BO,Delivery,SONITPUR,ASSAM,26.69515,92.85415
Assam Circle,DivReportingCircle,Darrang Division,Daflagarh B.O,784171,BO,Delivery,Biswanath,ASSAM,26.85353,93.47975
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Chollangipeta B.O,533461,BO,Delivery,Kakinada,ANDHRA PRADESH,18.1,83.48
Andhra Pradesh Circle,Visakhapatnam Region,Kakinada Division,Nagulapalli B.O,533447,BO,Delivery,Kakinada,ANDHRA PRADESH,17.12,82.33
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Lakshminarayanapuram B.O,535522,BO,Delivery,Parvathipuram Manyam,ANDHRA PRADESH,83.3415,18.7663
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Komaripalem B.O,533346,BO,Delivery,EAST GODAVARI,ANDHRA PRADESH,16.9225,82.0039
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dallavalasa B.O,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414411,83.8172211
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Revallapalem B.O,535160,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,17.498671,81.999837
Andhra Pradesh Circle,Visakhapatnam Region,Vizianagaram Division,Korukonda B.O,535214,BO,Delivery,VIZIANAGARAM,ANDHRA PRADESH,18.064305,83.334183
Assam Circle,Dibrugarh Region,Dibrugarh Division,Barbali B.O,784163,BO,Delivery,LAKHIMPUR,ASSAM,27.07,93.84
Bihar Circle,Muzaffarpur Region,Saran Division,Baghauna BO,841223,BO,Delivery,SIWAN,BIHAR,25.902374,84.505754
Bihar Circle,Muzaffarpur Region,Saran Division,Magaidih BO,841316,BO,Delivery,SARAN,BIHAR,25.836275,84.718495
Bihar Circle,Muzaffarpur Region,Saran Division,Saidpur BO,841216,BO,Delivery,SARAN,BIHAR,25.751472,84.89094
Bihar Circle,Muzaffarpur Region,Siwan Division,Jogapur Kothi BO,841413,BO,Delivery,SIWAN,BIHAR,26.3079,84.5668
Bihar Circle,Muzaffarpur Region,Siwan Division,KTBharauli BO,841404,BO,Delivery,SIWAN,BIHAR,26.1986111,84.6694444
Bihar Circle,Muzaffarpur Region,West Champaran Division,Balua Thori Bazar BO,845404,BO,Delivery,PASHCHIM CHAMPARAN,BIHAR,27.1544172,84.4303959
Bihar Circle,DivReportingCircle,Bhojpur Division,Andhari BO,802222,BO,Delivery,BHOJPUR,BIHAR,25.216826,84.511028
Bihar Circle,East Region Bhagalpur,Begusarai Division,Dumri BO,851117,BO,Delivery,BEGUSARAI,BIHAR,25.416675,86.129379
Bihar Circle,Muzaffarpur Region,Darbhanga Division,Basatwara BO,847428,BO,Delivery,DARBHANGA,BIHAR,25.6053,85.9924
Bihar Circle,Muzaffarpur Region,East Champaran Division,Champapur Koiria BO,845315,BO,Delivery,PURBI CHAMPARAN,BIHAR,26.73403,85.044413
Bihar Circle,Muzaffarpur Region,East Champaran Division,Ajgarwa BO,845428,BO,Delivery,PURBI CHAMPARAN,BIHAR,26.38256,84.7615
Bihar Circle,Muzaffarpur Region,Muzaffarpur Division,Maripur BO,842003,BO,Non Delivery,MUZAFFARPUR,BIHAR,26.123264,85.3629895
Telangana Circle,Hyderabad Region,Wanaparthy Division,Doskal B.O,509216,BO,Delivery,RANGA REDDY,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kuppagandla B.O,509360,BO,Delivery,NAGARKURNOOL,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Pedamandadi B.O,509106,BO,Delivery,WANAPARTHY,TELANGANA,NA,NA
Telangana Circle,Hyderabad City Region,Hyderabad City Division,Nanakramguda B.O,500008,BO,Delivery,HYDERABAD,TELANGANA,17.419626,78.350852
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kutbullapur B.O,500055,BO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.4983,78.4548
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Nekanapuram B.O,516247,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.43,78.97
Andhra Pradesh Circle,Kurnool Region,Cuddapah Division,Nadimpalli B.O,516152,BO,Delivery,Y.S.R.,ANDHRA PRADESH,14.3567318,79.0401134
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Duvvada SO,530055,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.712449,83.151832
Bihar Circle,NA,Nalanda Division,Daniyawan SO,801308,PO,Delivery,NALANDA,BIHAR,25.437668,85.35051
Bihar Circle,Muzaffarpur Region,East Champaran Division,Kotwa SO,845441,PO,Non Delivery,PURBI CHAMPARAN,BIHAR,26.519492,84.842516
Telangana Circle,Hyderabad Region,Nizamabad Division,NARSAPUR B.O,503180,BO,Delivery,NIZAMABAD,TELANGANA,18.641813,77.923279
Jharkhand Circle,DivReportingCircle,Hazaribagh Division,Jagarnath Dham BO,825317,BO,Delivery,HAZARIBAGH,JHARKHAND,23.9938,85.4757
Jharkhand Circle,DivReportingCircle,Hazaribagh Division,Pali BO,829105,BO,Delivery,RAMGARH,JHARKHAND,23.6028174,85.3885293
Jharkhand Circle,DivReportingCircle,Hazaribagh Division,Laiyo BO,825325,BO,Delivery,RAMGARH,JHARKHAND,NA,NA
Chattisgarh Circle,DivReportingCircle,Durg Division,Karanja Bhilai BO,490024,BO,Delivery,DURG,CHHATTISGARH,21.292936,81.323438
Gujarat Circle,Vadodara Region,Bharuch Division,Sehrav BO,393150,BO,Delivery,NARMADA,GUJARAT,21.951544,73.566974
Gujarat Circle,Vadodara Region,Bharuch Division,Kavli BO,392180,BO,Delivery,BHARUCH,GUJARAT,22.1713,72.7465
Gujarat Circle,Vadodara Region,Bharuch Division,Adol BO,392240,BO,Delivery,BHARUCH,GUJARAT,21.8737,73.0316
Gujarat Circle,Vadodara Region,Kheda Division,Kasari BO,388590,BO,Delivery,ANAND,GUJARAT,22.398449,72.899308
Gujarat Circle,Vadodara Region,Kheda Division,Petli BO,387220,BO,Delivery,ANAND,GUJARAT,22.536596,72.7218039
Gujarat Circle,Vadodara Region,Kheda Division,Amod BO,388160,BO,Delivery,ANAND,GUJARAT,22.476645,72.799206
Gujarat Circle,Vadodara Region,Kheda Division,Amiyad BO,388570,BO,Delivery,ANAND,GUJARAT,22.327806,72.812029
Gujarat Circle,Vadodara Region,Navsari Division,Dholai Falia BO,396110,BO,Delivery,NAVSARI,GUJARAT,20.74,72.9
Gujarat Circle,Vadodara Region,Navsari Division,Motikakrad BO,396412,BO,Delivery,NAVSARI,GUJARAT,20.86,72.85
Gujarat Circle,Vadodara Region,Navsari Division,Chandravasansupa BO,396472,BO,Delivery,NAVSARI,GUJARAT,20.88,72.99
Gujarat Circle,Vadodara Region,Panchmahals Division,Chhalor BO,389172,BO,Delivery,DOHAD,GUJARAT,23.2616966,74.0653274
Gujarat Circle,Vadodara Region,Panchmahals Division,Bedhiya BO,389310,BO,Delivery,PANCH MAHALS,GUJARAT,22.65707,73.534798
Gujarat Circle,Vadodara Region,Surat Division,Popda BO,394235,BO,Delivery,SURAT,GUJARAT,21.354746,72.96082
Gujarat Circle,Vadodara Region,Surat Division,Chhapra Bhatha BO,394107,BO,Delivery,SURAT,GUJARAT,21.252264,72.839602
Gujarat Circle,Vadodara Region,Vadodara West Division,Raipura BO,391410,BO,Delivery,VADODARA,GUJARAT,15.91,82.2
Gujarat Circle,Vadodara Region,Valsad Division,Punat BO,396155,BO,Delivery,VALSAD,GUJARAT,20.331348,72.872765
Gujarat Circle,Vadodara Region,Valsad Division,Chanod Md BO,396195,BO,Non Delivery,VALSAD,GUJARAT,20.348527,72.929985
Haryana Circle,DivReportingCircle,Ambala Division,Bakarwala B.O,135021,BO,Delivery,YAMUNANAGAR,HARYANA,30.31587,77.52009
Haryana Circle,DivReportingCircle,Bhiwani Division,Makrana BO,127022,BO,Delivery,CHARKI DADRI,HARYANA,28.4614,76.2609
Haryana Circle,DivReportingCircle,Bhiwani Division,Kalinga BO,127114,BO,Delivery,BHIWANI,HARYANA,28.828,76.3087
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Naduvathi B.O,560067,BO,Non Delivery,BENGALURU RURAL,KARNATAKA,12.9794,77.7915
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Mandur B.O,560049,BO,Non Delivery,BENGALURU RURAL,KARNATAKA,13.082574,77.73846
Karnataka Circle,Bengaluru HQ Region,Bengaluru West Division,Silvepura B.O,560090,BO,Delivery,BENGALURU URBAN,KARNATAKA,13.086295,77.497311
Karnataka Circle,Bengaluru HQ Region,Channapatna Division,Heggadahalli B.O,561205,BO,Delivery,BENGALURU RURAL,KARNATAKA,13.36,77.65
Karnataka Circle,Bengaluru HQ Region,Channapatna Division,Venkatagirikote B.O,562164,BO,Delivery,BENGALURU RURAL,KARNATAKA,13.32,77.75
Karnataka Circle,North Karnataka Region,Bagalkot Division,Gaddankeri B.O,587102,BO,Delivery,BAGALKOT,KARNATAKA,16.1851725,75.6200713
Karnataka Circle,North Karnataka Region,Bagalkot Division,Madabhavi B.O,587316,BO,Delivery,BAGALKOT,KARNATAKA,16.33326,75.28669
Karnataka Circle,North Karnataka Region,Belagavi Division,Bombarge B.O,591143,BO,Delivery,BELAGAVI,KARNATAKA,15.97,74.49
Karnataka Circle,North Karnataka Region,Belagavi Division,Desur B.O,590014,BO,Delivery,BELAGAVI,KARNATAKA,15.74,74.5
Karnataka Circle,North Karnataka Region,Chikodi Division,Dhonewadi B.O,591263,BO,Delivery,BELAGAVI,KARNATAKA,16.5904498,74.4581858
Karnataka Circle,North Karnataka Region,Chikodi Division,Sankanwadi B.O,591228,BO,Delivery,BELAGAVI,KARNATAKA,16.4424419,74.493223
Karnataka Circle,North Karnataka Region,Chikodi Division,Walki B.O,591238,BO,Delivery,BELAGAVI,KARNATAKA,16.3791846,74.4485619
Karnataka Circle,North Karnataka Region,Dharwad Division,Navalur B.O,580009,BO,Non Delivery,DHARWAD,KARNATAKA,15.4300314,75.041296
Karnataka Circle,North Karnataka Region,Dharwad Division,Narendra B.O,580005,BO,Delivery,DHARWAD,KARNATAKA,15.5053597,74.9744663
Karnataka Circle,North Karnataka Region,Dharwad Division,Kalas B.O,581107,BO,Delivery,DHARWAD,KARNATAKA,15.0982248,75.4067294
Karnataka Circle,North Karnataka Region,Dharwad Division,Umachagi B.O,581195,BO,Delivery,DHARWAD,KARNATAKA,15.3326487,75.3698918
Karnataka Circle,North Karnataka Region,Gadag Division,Holemannur B.O,582203,BO,Delivery,GADAG,KARNATAKA,15.8252997,75.6235598
Karnataka Circle,North Karnataka Region,Gadag Division,Belhod B.O,582204,BO,Delivery,GADAG,KARNATAKA,15.582946,75.5503784
Gujarat Circle,Rajkot Region,Amreli Division,Kovaya BO,365541,BO,Delivery,AMRELI,GUJARAT,20.93931,71.458716
Gujarat Circle,Rajkot Region,Gondal Division,Chavandi BO,360452,BO,Delivery,RAJKOT,GUJARAT,22.02354,70.342021
Gujarat Circle,Rajkot Region,Junagadh Division,Mota Hadmatia BO,362110,BO,Delivery,JUNAGADH,GUJARAT,21.4566859,70.661042
Gujarat Circle,Rajkot Region,Junagadh Division,Dhanfuliya BO,362205,BO,Delivery,JUNAGADH,GUJARAT,21.4528763,70.39343
Gujarat Circle,Rajkot Region,Junagadh Division,Sukhpur BO,362310,BO,Delivery,JUNAGADH,GUJARAT,21.5934432,70.4796119
Gujarat Circle,Rajkot Region,Kutch Division,Nana Bhadia BO,370455,BO,Delivery,KACHCHH,GUJARAT,22.83097,69.485158
Gujarat Circle,Rajkot Region,Surendranagar Division,Fatepur BO,363755,BO,Delivery,SURENDRANAGAR,GUJARAT,23.4003,71.6304
Gujarat Circle,Vadodara Region,Anand Division,Sundan BO,388305,BO,Delivery,ANAND,GUJARAT,22.4544,73.0302
Gujarat Circle,Vadodara Region,Anand Division,Nisraya BO,388540,BO,Delivery,ANAND,GUJARAT,22.3964,72.9276
Gujarat Circle,Vadodara Region,Bardoli Division,Virpur BO,394155,BO,Delivery,SURAT,GUJARAT,21.306,73.02135
Himachal Pradesh Circle,DivReportingCircle,Mandi Division,Shala BO,175028,BO,Delivery,MANDI,HIMACHAL PRADESH,31.53,77.03
Himachal Pradesh Circle,DivReportingCircle,Mandi Division,Baroti BO,175030,BO,Delivery,MANDI,HIMACHAL PRADESH,31.42,76.82
Himachal Pradesh Circle,DivReportingCircle,Rampur Bushahr Division,Bhaba BO,172118,BO,Delivery,KINNAUR,HIMACHAL PRADESH,31.69815,78.06965
Himachal Pradesh Circle,DivReportingCircle,Shimla Division,Nabha Estate BO,171004,BO,Delivery,SHIMLA,HIMACHAL PRADESH,31.263,77.4096
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Basal BO,173213,BO,Delivery,SOLAN,HIMACHAL PRADESH,30.9833,77.093139
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Kot BO,173225,BO,Delivery,SOLAN,HIMACHAL PRADESH,30.904486,77.096736
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Barog RSBO,173211,BO,Delivery,SOLAN,HIMACHAL PRADESH,30.890262,77.072202
Himachal Pradesh Circle,DivReportingCircle,Una Division,Bhalaun BO,174314,BO,Delivery,UNA,HIMACHAL PRADESH,31.6157515,76.2197361
Himachal Pradesh Circle,DivReportingCircle,Una Division,Kuthera Jaswalan BO,177206,BO,Delivery,UNA,HIMACHAL PRADESH,31.607601,76.116393
Jammu Kashmir Circle,Srinagar HQ Region,Srinagar Division,Kralpora BO,190019,BO,Delivery,Budgam,JAMMU AND KASHMIR,113.3,96.33
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Bhart BO,182129,BO,Delivery,DODA,JAMMU AND KASHMIR,33.305413,75.061222
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Sharanwan BO,182130,BO,Delivery,UDHAMPUR,JAMMU AND KASHMIR,33.305413,75.061222
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Kither BO,182132,BO,Delivery,KISHTWAR,JAMMU AND KASHMIR,33.305413,75.061222
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Palali BO,182138,BO,Delivery,KISHTWAR,JAMMU AND KASHMIR,33.305413,75.061222
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Rinaie BO,182135,BO,Delivery,KISHTWAR,JAMMU AND KASHMIR,33.305413,75.061222
Jammu Kashmir Circle,JAMMU RN,Udhampur Division,Tipri BO,182131,BO,Delivery,DODA,JAMMU AND KASHMIR,33.305413,75.061222
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Garri BO,829115,BO,Delivery,BOKARO,JHARKHAND,23.604995,86.944122
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Bowakalan BO,828104,BO,Delivery,DHANBAD,JHARKHAND,23.795662,86.430376
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Kankomath BO,828113,BO,Delivery,DHANBAD,JHARKHAND,23.795662,86.4303769
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Rajpura BO,828203,BO,Delivery,DHANBAD,JHARKHAND,22.26163,86.810109
Jharkhand Circle,DivReportingCircle,Dhanbad Division,Madhuban BO,828131,BO,Delivery,DHANBAD,JHARKHAND,23.73065,86.4208
Chattisgarh Circle,DivReportingCircle,Raipur Division,Rakhi B.O,492018,BO,Delivery,RAIPUR,CHHATTISGARH,21.58007,81.34308
Delhi Circle,DivReportingCircle,Delhi East Division,Mandoli Saboli BO,110093,BO,Non Delivery,NORTH EAST,DELHI,28.702185,77.30501
Delhi Circle,DivReportingCircle,Delhi North Division,Shalamar BO,110088,BO,Delivery,NORTH,DELHI,28.6933611,77.1713889
Delhi Circle,DivReportingCircle,New Delhi South Division,Village Tugalkabad BO,110044,BO,Non Delivery,SOUTH,DELHI,28.51,77.26
Delhi Circle,DivReportingCircle,New Delhi South West Division,Rajokari BO,110038,BO,Non Delivery,NEW DELHI,DELHI,28.52,77.09
Delhi Circle,DivReportingCircle,New Delhi West Division,Kangan Heri B.O,110071,BO,Non Delivery,SOUTH WEST,DELHI,28.546186,76.990187
Delhi Circle,DivReportingCircle,New Delhi West Division,Jharoda Kalan B.O,110072,BO,Non Delivery,SOUTH WEST,DELHI,28.652588,76.956454
Delhi Circle,DivReportingCircle,New Delhi West Division,Peeragarhi B.O,110087,BO,Non Delivery,WEST,DELHI,28.679745,77.092689
Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,Chamla BO,382433,BO,Delivery,AHMADABAD,GUJARAT,23.009455,72.82257
Gujarat Circle,Ahmedabad HQ Region,Banaskantha Division,Bhatamalmoti BO,385010,BO,Delivery,BANAS KANTHA,GUJARAT,24.280395,72.403028
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Vasna  Chacharvadi BO,382213,BO,Delivery,AHMADABAD,GUJARAT,23.12,72.55
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Dantali B.O,382122,BO,Delivery,GANDHINAGAR,GUJARAT,23.2578819,72.4728966
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Kolavada BO,382028,BO,Delivery,GANDHINAGAR,GUJARAT,23.27,72.61
Gujarat Circle,Ahmedabad HQ Region,Gandhinagar Division,Sargasan BO,382419,BO,Delivery,GANDHINAGAR,GUJARAT,23.19,72.61
Gujarat Circle,Ahmedabad HQ Region,Ahmedabad City Division,Shilaj BO,380059,BO,Delivery,AHMADABAD,GUJARAT,23.05538,72.46927
Karnataka Circle,North Karnataka Region,YADGIRI DIVISION,Bilhar B.O,585355,BO,Delivery,YADGIR,KARNATAKA,16.55,77.16
Karnataka Circle,North Karnataka Region,Haveri Division,Hirekonati B.O,581109,BO,Delivery,HAVERI,KARNATAKA,14.5588275,75.3295485
Karnataka Circle,North Karnataka Region,Karwar Division,Belse B.O,581357,BO,Delivery,UTTARA KANNADA,KARNATAKA,14.6209291,74.3502207
Karnataka Circle,North Karnataka Region,Raichur Division,Chandrabanda B.O,584102,BO,Delivery,RAICHUR,KARNATAKA,16.2451,77.451597
Karnataka Circle,South Karnataka Region,Chitradurga Division,Haikal B.O,577517,BO,Delivery,CHITRADURGA,KARNATAKA,14.344313,76.496792
Karnataka Circle,South Karnataka Region,DAVANAGERE DIVISION,Tholahunse B.O,577007,BO,Delivery,DAVANGERE,KARNATAKA,14.390356,75.942624
Haryana Circle,DivReportingCircle,Gurgaon Division,Badhrana BO,123412,BO,Delivery,REWARI,HARYANA,NA,NA
Haryana Circle,DivReportingCircle,Bhiwani Division,Daroli Ahir BO,123028,BO,Delivery,MAHENDRAGARH,HARYANA,28.191762,76.130587
Haryana Circle,DivReportingCircle,Hissar Division,Dahman BO,125112,BO,Delivery,FATEHABAD,HARYANA,29.5743333,75.7863055
